"account_id","customer_id","branch_id","account_type","opening_date","current_balance","status"
1960,721,50,"Savings","2022-09-29","-68703.25","Active"
1961,310,16,"Savings","2021-04-18","-33943.21","Active"
1962,309,37,"Savings","2021-11-14","-6309.00","Active"
1963,365,44,"Savings","2022-10-08","-34226.24","Active"
1964,368,8,"Credit","2021-11-12","-42257.61","Active"
1965,791,33,"Savings","2022-04-08","-40461.06","Active"
1966,155,35,"Credit","2020-11-10","-11070.71","Active"
1967,970,47,"Investment","2022-01-26","-18269.49","Active"
1968,690,23,"Checking","2020-01-22","-16771.36","Active"
1969,350,15,"Checking","2022-08-28","-43712.19","Active"
1970,702,21,"Investment","2020-11-23","-25431.85","Active"
1971,253,47,"Investment","2022-08-02","-27738.87","Active"
1972,457,26,"Investment","2022-12-21","-38657.87","Active"
1973,418,35,"Investment","2022-04-09","-35953.98","Active"
1974,576,25,"Credit","2021-12-26","-44066.99","Active"
1975,507,14,"Savings","2021-10-30","-17776.98","Active"
1976,524,8,"Credit","2022-07-04","-46611.82","Active"
1977,998,11,"Savings","2020-10-27","-34503.37","Active"
1978,193,50,"Checking","2022-08-08","-33295.12","Active"
1979,639,11,"Savings","2022-10-22","-40687.10","Active"
1980,914,14,"Investment","2021-11-12","-46222.71","Active"
1981,471,45,"Savings","2022-01-28","-39015.97","Active"
1982,344,29,"Savings","2021-10-29","-28838.60","Active"
1983,179,50,"Investment","2021-09-15","-46508.15","Active"
1984,244,46,"Investment","2021-09-17","-57427.32","Active"
1985,397,27,"Checking","2022-02-11","-12843.51","Active"
1986,908,35,"Credit","2021-08-26","-20972.80","Active"
1987,533,13,"Checking","2020-10-15","-38330.92","Active"
1988,705,23,"Savings","2022-05-25","-54094.66","Active"
1989,7,41,"Credit","2022-01-09","-30165.08","Active"
1990,59,27,"Investment","2020-03-17","-21502.64","Active"
1991,855,32,"Checking","2022-09-09","-57826.39","Active"
1992,23,49,"Savings","2021-06-13","-17968.48","Active"
1993,107,38,"Savings","2022-12-17","-23515.94","Active"
1994,427,47,"Checking","2020-06-13","-25445.11","Active"
1995,589,7,"Investment","2020-02-24","-55518.81","Active"
1996,525,20,"Credit","2022-08-15","-52701.15","Active"
1997,643,31,"Credit","2022-05-08","-16357.94","Active"
1998,970,32,"Savings","2022-03-05","-14663.20","Active"
1999,474,46,"Checking","2020-02-01","-43915.09","Active"
2000,823,34,"Credit","2022-02-25","-21283.55","Active"
